year,host,metric,value,host_canonical
2023,"ГО ""ТМ ""Цир""",area_managed,4.148,Цир
2023,"ГО ""ТМ ""Цир""",staff_total,,Цир
2023,"ГО ""ТМ ""Цир""",staff_biologists,,Цир
2023,"ГО ""ТМ ""Цир""",staff_rangers,,Цир
2023,"ДП ""Волинський військовий лісгосп""",area_total,17.345,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",area_forest,17.345,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",area_field,,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",area_water,,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",area_managed,,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",staff_total,1.0,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",staff_biologists,1.0,Волинський військовий лісгосп
2023,"ДП ""Волинський військовий лісгосп""",staff_rangers,,Волинський військовий лісгосп
2023,"Маневицьке РМТ  ""Троянівське""",area_total,4.217,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",area_forest,0.249,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",area_field,3.968,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",area_water,,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",area_managed,4.217,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",staff_total,1.0,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",staff_biologists,,Маневицьке РМТ Троянівське
2023,"Маневицьке РМТ  ""Троянівське""",staff_rangers,1.0,Маневицьке РМТ Троянівське
2023,"МПП ""Вероніка""",area_total,9.2994,ВЕРОНІКА
2023,"МПП ""Вероніка""",area_forest,9.1044,ВЕРОНІКА
2023,"МПП ""Вероніка""",area_field,,ВЕРОНІКА
2023,"МПП ""Вероніка""",area_water,0.195,ВЕРОНІКА
2023,"МПП ""Вероніка""",area_managed,9.2994,ВЕРОНІКА
2023,"МПП ""Вероніка""",staff_total,2.0,ВЕРОНІКА
2023,"МПП ""Вероніка""",staff_biologists,,ВЕРОНІКА
2023,"МПП ""Вероніка""",staff_rangers,2.0,ВЕРОНІКА
2023,"ПП ""Садівська Дача""",area_total,4.295,Садівська Дача
2023,"ПП ""Садівська Дача""",area_forest,4.295,Садівська Дача
2023,"ПП ""Садівська Дача""",area_field,,Садівська Дача
2023,"ПП ""Садівська Дача""",area_water,,Садівська Дача
2023,"ПП ""Садівська Дача""",area_managed,4.295,Садівська Дача
2023,"ПП ""Садівська Дача""",staff_total,,Садівська Дача
2023,"ПП ""Садівська Дача""",staff_biologists,,Садівська Дача
2023,"ПП ""Садівська Дача""",staff_rangers,,Садівська Дача
2023,"ПП ""Хуберт""",area_total,7.949,Хуберт
2023,"ПП ""Хуберт""",area_forest,7.949,Хуберт
2023,"ПП ""Хуберт""",area_field,,Хуберт
2023,"ПП ""Хуберт""",area_water,,Хуберт
2023,"ПП ""Хуберт""",area_managed,7.949,Хуберт
2023,"ПП ""Хуберт""",staff_total,4.0,Хуберт
2023,"ПП ""Хуберт""",staff_biologists,1.0,Хуберт
2023,"ПП ""Хуберт""",staff_rangers,2.0,Хуберт
2023,"ТзОВ  ""ВЕСТА М""",area_total,3.4378,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",area_forest,3.4378,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",area_field,,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",area_water,,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",area_managed,3.4378,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",staff_total,11.0,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",staff_biologists,1.0,ВЕСТА М
2023,"ТзОВ  ""ВЕСТА М""",staff_rangers,6.0,ВЕСТА М
2023,"ТзОВ  ""Вікінг""",area_total,15.3519,Вікінг
2023,"ТзОВ  ""Вікінг""",area_forest,15.3519,Вікінг
2023,"ТзОВ  ""Вікінг""",area_field,,Вікінг
2023,"ТзОВ  ""Вікінг""",area_water,,Вікінг
2023,"ТзОВ  ""Вікінг""",area_managed,15.3519,Вікінг
2023,"ТзОВ  ""Вікінг""",staff_total,3.0,Вікінг
2023,"ТзОВ  ""Вікінг""",staff_biologists,,Вікінг
2023,"ТзОВ  ""Вікінг""",staff_rangers,2.0,Вікінг
2023,"ТзОВ ""ВУЛФ К""",area_total,13.217,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",area_forest,13.217,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",area_field,,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",area_water,,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",area_managed,13.217,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",staff_total,11.0,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",staff_biologists,1.0,ВУЛФ-К
2023,"ТзОВ ""ВУЛФ К""",staff_rangers,8.0,ВУЛФ-К
2023,"ТзОВ ""ДОФ АРБО""",area_total,3.066,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",area_forest,3.066,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",area_field,,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",area_water,,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",area_managed,3.066,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",staff_total,1.0,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",staff_biologists,,ДОФ АРБО
2023,"ТзОВ ""ДОФ АРБО""",staff_rangers,1.0,ДОФ АРБО
2023,"ТзОВ ""Ішів""",area_total,14.253,Ішів
2023,"ТзОВ ""Ішів""",area_forest,14.253,Ішів
2023,"ТзОВ ""Ішів""",area_field,,Ішів
2023,"ТзОВ ""Ішів""",area_water,,Ішів
2023,"ТзОВ ""Ішів""",area_managed,14.253,Ішів
2023,"ТзОВ ""Ішів""",staff_total,3.0,Ішів
2023,"ТзОВ ""Ішів""",staff_biologists,,Ішів
2023,"ТзОВ ""Ішів""",staff_rangers,3.0,Ішів
2023,"ТзОВ ""Ковельсільмаш""",area_total,15.8941,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",area_forest,15.8941,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",area_field,,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",area_water,,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",area_managed,15.8941,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",staff_total,5.0,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",staff_biologists,,Ковельсільмаш
2023,"ТзОВ ""Ковельсільмаш""",staff_rangers,3.0,Ковельсільмаш
2023,"ТзОВ ""Майдан Мисливський""",area_total,8.318,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",area_forest,8.318,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",area_field,,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",area_water,,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",area_managed,8.318,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",staff_total,3.0,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",staff_biologists,1.0,Майдан Мисливський
2023,"ТзОВ ""Майдан Мисливський""",staff_rangers,2.0,Майдан Мисливський
2023,"ТзОВ ""Павлівське МГ""",area_total,7.021,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",area_forest,4.697,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",area_field,1.642,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",area_water,0.682,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",area_managed,7.021,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",staff_total,,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",staff_biologists,,Павлівське мисливське господарство
2023,"ТзОВ ""Павлівське МГ""",staff_rangers,,Павлівське мисливське господарство
2023,"ТзОВ ""Поліський єгер""",area_total,19.8347,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",area_forest,17.1383,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",area_field,,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",area_water,2.6964,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",area_managed,19.8347,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",staff_total,5.0,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",staff_biologists,1.0,Поліський єгер
2023,"ТзОВ ""Поліський єгер""",staff_rangers,4.0,Поліський єгер
2023,"ТзОВ ""Станово""",area_total,10.895,Станово
2023,"ТзОВ ""Станово""",area_forest,10.895,Станово
2023,"ТзОВ ""Станово""",area_field,,Станово
2023,"ТзОВ ""Станово""",area_water,,Станово
2023,"ТзОВ ""Станово""",area_managed,10.895,Станово
2023,"ТзОВ ""Станово""",staff_total,3.0,Станово
2023,"ТзОВ ""Станово""",staff_biologists,1.0,Станово
2023,"ТзОВ ""Станово""",staff_rangers,2.0,Станово
2023,"ТзОВ ""Устилуг""",area_total,3.34,Устилуг
2023,"ТзОВ ""Устилуг""",area_forest,1.7326,Устилуг
2023,"ТзОВ ""Устилуг""",area_field,1.4678,Устилуг
2023,"ТзОВ ""Устилуг""",area_water,0.1397,Устилуг
2023,"ТзОВ ""Устилуг""",area_managed,3.34,Устилуг
2023,"ТзОВ ""Устилуг""",staff_total,2.0,Устилуг
2023,"ТзОВ ""Устилуг""",staff_biologists,,Устилуг
2023,"ТзОВ ""Устилуг""",staff_rangers,1.0,Устилуг
2023,"ТзОВ ""Шацьке МГ""",area_total,6.978,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",area_forest,6.978,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",area_field,,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",area_water,,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",area_managed,6.978,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",staff_total,,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",staff_biologists,,Шацьке МГ
2023,"ТзОВ ""Шацьке МГ""",staff_rangers,,Шацьке МГ
2024,"філія ""В Волинське ЛМГ""",area_total,88.5693,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",area_forest,18.3176,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",area_field,62.8648,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",area_water,7.3869,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",area_managed,88.5693,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",staff_total,7.0,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",staff_biologists,1.0,Володимир-Волинське ЛМГ
2024,"філія ""В Волинське ЛМГ""",staff_rangers,6.0,Володимир-Волинське ЛМГ
2024,"філія ""Городоцьке ЛГ""",area_total,27.9607,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",area_forest,26.9631,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",area_field,0.8744,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",area_water,0.1232,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",area_managed,27.9607,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",staff_total,4.0,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",staff_biologists,,Городоцьке ЛГ
2024,"філія ""Городоцьке ЛГ""",staff_rangers,4.0,Городоцьке ЛГ
2024,"філія ""К-Каширське ЛГ """,area_total,24.4409,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,area_forest,24.4409,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,area_field,,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,area_water,,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,area_managed,24.4409,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,staff_total,4.0,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,staff_biologists,1.0,Камінь-Каширське ЛГ
2024,"філія ""К-Каширське ЛГ """,staff_rangers,3.0,Камінь-Каширське ЛГ
2024,"філія ""Ківерцівське ЛГ """,area_total,19.882,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,area_forest,19.882,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,area_field,,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,area_water,,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,area_managed,19.882,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,staff_total,8.0,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,staff_biologists,1.0,Ківерцівське ЛГ
2024,"філія ""Ківерцівське ЛГ """,staff_rangers,7.0,Ківерцівське ЛГ
2024,"філія ""Ковельське ЛГ",area_total,25.8425,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",area_forest,25.7341,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",area_field,,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",area_water,0.1084,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",area_managed,25.8425,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",staff_total,5.0,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",staff_biologists,1.0,Ковельське ЛГ
2024,"філія ""Ковельське ЛГ",staff_rangers,4.0,Ковельське ЛГ
2024,"філія ""Колківське ЛГ",area_total,10.9711,Колківське ЛГ
2024,"філія ""Колківське ЛГ",area_forest,,Колківське ЛГ
2024,"філія ""Колківське ЛГ",area_field,10.9711,Колківське ЛГ
2024,"філія ""Колківське ЛГ",area_water,,Колківське ЛГ
2024,"філія ""Колківське ЛГ",area_managed,10.9711,Колківське ЛГ
2024,"філія ""Колківське ЛГ",staff_total,1.0,Колківське ЛГ
2024,"філія ""Колківське ЛГ",staff_biologists,,Колківське ЛГ
2024,"філія ""Колківське ЛГ",staff_rangers,1.0,Колківське ЛГ
2024,"філія ""Любешівське ЛМГ""",area_total,53.5537,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",area_forest,38.6547,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",area_field,3.87,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",area_water,11.029,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",area_managed,53.5537,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",staff_total,4.0,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",staff_biologists,1.0,Любешівське ЛМГ
2024,"філія ""Любешівське ЛМГ""",staff_rangers,3.0,Любешівське ЛМГ
2024,"філія ""Любомльське ЛГ""",area_total,24.5172,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",area_forest,24.5172,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",area_field,,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",area_water,,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",area_managed,24.5172,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",staff_total,4.0,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",staff_biologists,1.0,Любомльське ЛГ
2024,"філія ""Любомльське ЛГ""",staff_rangers,3.0,Любомльське ЛГ
2024,"філія ""Маневицьке ЛГ""",area_total,34.0976,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",area_forest,30.3232,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",area_field,1.961,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",area_water,1.8133,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",area_managed,34.0976,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",staff_total,5.0,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",staff_biologists,1.0,Маневицьке ЛГ
2024,"філія ""Маневицьке ЛГ""",staff_rangers,4.0,Маневицьке ЛГ
2024,"філія ""Ратнівське ЛМГ""",area_total,48.39472,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",area_forest,38.7087,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",area_field,5.14,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",area_water,4.546,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",area_managed,48.39472,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",staff_total,4.0,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",staff_biologists,1.0,Ратнівське ЛМГ
2024,"філія ""Ратнівське ЛМГ""",staff_rangers,3.0,Ратнівське ЛМГ
2024,Шацький НПП,area_total,28.863,Шацький НПП
2024,Шацький НПП,area_forest,14.465,Шацький НПП
2024,Шацький НПП,area_field,5.981,Шацький НПП
2024,Шацький НПП,area_water,8.417,Шацький НПП
2024,Шацький НПП,area_managed,28.863,Шацький НПП
2024,Шацький НПП,staff_total,4.0,Шацький НПП
2024,Шацький НПП,staff_biologists,,Шацький НПП
2024,Шацький НПП,staff_rangers,4.0,Шацький НПП
2024,"ГО ""МРК ""Наболоцький""",area_total,4.759,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",area_forest,4.714,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",area_field,,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",area_water,0.045,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",area_managed,4.759,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",staff_total,1.0,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",staff_biologists,,МРК Наболоцький
2024,"ГО ""МРК ""Наболоцький""",staff_rangers,1.0,МРК Наболоцький
2024,"ГО ""МРК ""Стохід-Козацький""",area_total,4.482,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",area_forest,4.482,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",area_field,,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",area_water,,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",area_managed,4.482,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",staff_total,1.0,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",staff_biologists,,МРК Стохід-Козацький
2024,"ГО ""МРК ""Стохід-Козацький""",staff_rangers,1.0,МРК Стохід-Козацький
2024,"ГО ""Сто-Ходів""",area_total,18.3595,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",area_forest,18.3595,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",area_field,,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",area_water,,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",area_managed,18.3595,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",staff_total,5.0,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",staff_biologists,,СТО-ХОДІВ
2024,"ГО ""Сто-Ходів""",staff_rangers,4.0,СТО-ХОДІВ
2024,"ГО ""ТМР ""Горинь""",area_total,4.838,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",area_forest,4.838,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",area_field,,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",area_water,,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",area_managed,4.838,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",staff_total,,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",staff_biologists,,ТМР Горинь
2024,"ГО ""ТМР ""Горинь""",staff_rangers,,ТМР Горинь
2024,"ГО ""ТМР ""Легіон""",area_total,12.061,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",area_forest,12.061,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",area_field,,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",area_water,,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",area_managed,12.061,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",staff_total,,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",staff_biologists,,ТМР Легіон
2024,"ГО ""ТМР ""Легіон""",staff_rangers,,ТМР Легіон
2024,"ГО ""ТМ ""Цир""",area_total,4.148,Цир
2024,"ГО ""ТМ ""Цир""",area_forest,4.148,Цир
2024,"ГО ""ТМ ""Цир""",area_field,,Цир
2024,"ГО ""ТМ ""Цир""",area_water,,Цир
2024,"ГО ""ТМ ""Цир""",area_managed,4.148,Цир
2024,"ГО ""ТМ ""Цир""",staff_total,,Цир
2024,"ГО ""ТМ ""Цир""",staff_biologists,,Цир
2024,"ГО ""ТМ ""Цир""",staff_rangers,,Цир
2024,"ДП ""Волинський військовий лісгосп""",area_total,17.345,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",area_forest,17.345,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",area_field,,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",area_water,,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",area_managed,17.345,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",staff_total,5.0,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",staff_biologists,1.0,Волинський військовий лісгосп
2024,"ДП ""Волинський військовий лісгосп""",staff_rangers,4.0,Волинський військовий лісгосп
2024,"Маневицьке РМТ  ""Троянівське""",area_total,4.217,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",area_forest,0.249,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",area_field,3.968,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",area_water,,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",area_managed,4.217,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",staff_total,1.0,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",staff_biologists,,Маневицьке РМТ Троянівське
2024,"Маневицьке РМТ  ""Троянівське""",staff_rangers,1.0,Маневицьке РМТ Троянівське
2024,"МПП ""Вероніка""",area_total,9.2994,ВЕРОНІКА
2024,"МПП ""Вероніка""",area_forest,9.1044,ВЕРОНІКА
2024,"МПП ""Вероніка""",area_field,,ВЕРОНІКА
2024,"МПП ""Вероніка""",area_water,0.195,ВЕРОНІКА
2024,"МПП ""Вероніка""",area_managed,9.2994,ВЕРОНІКА
2024,"МПП ""Вероніка""",staff_total,2.0,ВЕРОНІКА
2024,"МПП ""Вероніка""",staff_biologists,,ВЕРОНІКА
2024,"МПП ""Вероніка""",staff_rangers,2.0,ВЕРОНІКА
2024,"ПП ""Садівська Дача""",area_total,4.295,Садівська Дача
2024,"ПП ""Садівська Дача""",area_forest,4.295,Садівська Дача
2024,"ПП ""Садівська Дача""",area_field,,Садівська Дача
2024,"ПП ""Садівська Дача""",area_water,,Садівська Дача
2024,"ПП ""Садівська Дача""",area_managed,4.295,Садівська Дача
2024,"ПП ""Садівська Дача""",staff_total,1.0,Садівська Дача
2024,"ПП ""Садівська Дача""",staff_biologists,,Садівська Дача
2024,"ПП ""Садівська Дача""",staff_rangers,1.0,Садівська Дача
2024,"ПП ""Хуберт""",area_total,7.949,Хуберт
2024,"ПП ""Хуберт""",area_forest,7.949,Хуберт
2024,"ПП ""Хуберт""",area_field,,Хуберт
2024,"ПП ""Хуберт""",area_water,,Хуберт
2024,"ПП ""Хуберт""",area_managed,7.949,Хуберт
2024,"ПП ""Хуберт""",staff_total,4.0,Хуберт
2024,"ПП ""Хуберт""",staff_biologists,1.0,Хуберт
2024,"ПП ""Хуберт""",staff_rangers,2.0,Хуберт
2024,"ТзОВ  ""ВЕСТА М""",area_total,3.4378,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",area_forest,3.4378,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",area_field,,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",area_water,,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",area_managed,3.4378,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",staff_total,11.0,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",staff_biologists,1.0,ВЕСТА М
2024,"ТзОВ  ""ВЕСТА М""",staff_rangers,6.0,ВЕСТА М
2024,"ТзОВ  ""Вікінг""",area_total,15.3519,Вікінг
2024,"ТзОВ  ""Вікінг""",area_forest,15.3519,Вікінг
2024,"ТзОВ  ""Вікінг""",area_field,,Вікінг
2024,"ТзОВ  ""Вікінг""",area_water,,Вікінг
2024,"ТзОВ  ""Вікінг""",area_managed,15.3519,Вікінг
2024,"ТзОВ  ""Вікінг""",staff_total,3.0,Вікінг
2024,"ТзОВ  ""Вікінг""",staff_biologists,,Вікінг
2024,"ТзОВ  ""Вікінг""",staff_rangers,2.0,Вікінг
2024,"ТзОВ ""ВУЛФ К""",area_total,13.217,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",area_forest,13.217,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",area_field,,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",area_water,,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",area_managed,13.217,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",staff_total,11.0,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",staff_biologists,,ВУЛФ-К
2024,"ТзОВ ""ВУЛФ К""",staff_rangers,8.0,ВУЛФ-К
2024,"ТзОВ ""ДОФ АРБО""",area_total,3.066,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",area_forest,3.066,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",area_field,,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",area_water,,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",area_managed,3.066,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",staff_total,1.0,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",staff_biologists,,ДОФ АРБО
2024,"ТзОВ ""ДОФ АРБО""",staff_rangers,1.0,ДОФ АРБО
2024,"ТзОВ ""Ішів""",area_total,14.253,Ішів
2024,"ТзОВ ""Ішів""",area_forest,14.253,Ішів
2024,"ТзОВ ""Ішів""",area_field,,Ішів
2024,"ТзОВ ""Ішів""",area_water,,Ішів
2024,"ТзОВ ""Ішів""",area_managed,14.253,Ішів
2024,"ТзОВ ""Ішів""",staff_total,3.0,Ішів
2024,"ТзОВ ""Ішів""",staff_biologists,,Ішів
2024,"ТзОВ ""Ішів""",staff_rangers,3.0,Ішів
2024,"ТзОВ ""Ковельсільмаш""",area_total,15.8941,Ковельсільмаш
2024,"ТзОВ ""Ковельсільмаш""",area_forest,15.8941,Ковельсільмаш
2024,"ТзОВ ""Ковельсільмаш""",area_field,,Ковельсільмаш
2024,"ТзОВ ""Ковельсільмаш""",area_water,,Ковельсільмаш
2024,"ТзОВ ""Ковельсільмаш""",area_managed,15.8941,Ковельсільмаш
